evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note,pdf_source_file,pdf_match_score,pdf_pages,pdf_intervention_terms,pdf_duration_terms,pdf_cfu_terms,pdf_sample_size_terms,pdf_outcome_terms,pdf_text_excerpt
NCT:NCT04886778,ClinicalTrials.gov,NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,BMI,Phased changes in body weight at 4th and 8th weeks.; Phased changes in body mass index at 4th and 8th weeks.; Changes in fasting blood glucose.; Changes in fasting insulin.; Changes in insulin resistance index (HOMA-IR) .; Changes in waist circumference.; Changes in waist-to-hip ratio.; Changes in triglycerides in the blood.; Changes in total cholesterol in the blood.; Changes in low-density lipoprotein in the blood.; Changes in high-density lipoprotein in the blood.; Changes in body fat percent,,,,,,,,44,detail_hint,expansion_queue,pending,,NCT04886778.csv,1.000,csv,probiotic strains may play a different role in the same species. Therefore; Lactobacillus reuteri PLBK1; Lactobacillus reuteri PLBK2; Lactobacillus gasseri PLBK3; Lactobacillus acidophilus PLBK4; Bifidobacterium lactis PLBK5; Probiotic compound preparations,12 weeks,,,microbiota; glucose; insulin; body fat; body weight; Body mass index; BMI; HOMA-IR; waist circumference; triglycerides; cholesterol,"NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,https://clinicaltrials.gov/study/NCT04886778,,COMPLETED,""Over the years, increasing obesity prevalence represents an important threat to national and global public health. Many strategies studied for weight loss have reported that low-carbohydrate diets showed beneficial effects on weight loss for obese patients. However, individual weight losses have varied widely with"
NCT:NCT04886778,ClinicalTrials.gov,NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,waist,Phased changes in body weight at 4th and 8th weeks.; Phased changes in body mass index at 4th and 8th weeks.; Changes in fasting blood glucose.; Changes in fasting insulin.; Changes in insulin resistance index (HOMA-IR) .; Changes in waist circumference.; Changes in waist-to-hip ratio.; Changes in triglycerides in the blood.; Changes in total cholesterol in the blood.; Changes in low-density lipoprotein in the blood.; Changes in high-density lipoprotein in the blood.; Changes in body fat percent,,,,,,,,44,detail_hint,expansion_queue,pending,,NCT04886778.csv,1.000,csv,probiotic strains may play a different role in the same species. Therefore; Lactobacillus reuteri PLBK1; Lactobacillus reuteri PLBK2; Lactobacillus gasseri PLBK3; Lactobacillus acidophilus PLBK4; Bifidobacterium lactis PLBK5; Probiotic compound preparations,12 weeks,,,microbiota; glucose; insulin; body fat; body weight; Body mass index; BMI; HOMA-IR; waist circumference; triglycerides; cholesterol,"NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,https://clinicaltrials.gov/study/NCT04886778,,COMPLETED,""Over the years, increasing obesity prevalence represents an important threat to national and global public health. Many strategies studied for weight loss have reported that low-carbohydrate diets showed beneficial effects on weight loss for obese patients. However, individual weight losses have varied widely with"
NCT:NCT04886778,ClinicalTrials.gov,NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,body_fat,Phased changes in body weight at 4th and 8th weeks.; Phased changes in body mass index at 4th and 8th weeks.; Changes in fasting blood glucose.; Changes in fasting insulin.; Changes in insulin resistance index (HOMA-IR) .; Changes in waist circumference.; Changes in waist-to-hip ratio.; Changes in triglycerides in the blood.; Changes in total cholesterol in the blood.; Changes in low-density lipoprotein in the blood.; Changes in high-density lipoprotein in the blood.; Changes in body fat percent,,,,,,,,44,detail_hint,expansion_queue,pending,,NCT04886778.csv,1.000,csv,probiotic strains may play a different role in the same species. Therefore; Lactobacillus reuteri PLBK1; Lactobacillus reuteri PLBK2; Lactobacillus gasseri PLBK3; Lactobacillus acidophilus PLBK4; Bifidobacterium lactis PLBK5; Probiotic compound preparations,12 weeks,,,microbiota; glucose; insulin; body fat; body weight; Body mass index; BMI; HOMA-IR; waist circumference; triglycerides; cholesterol,"NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,https://clinicaltrials.gov/study/NCT04886778,,COMPLETED,""Over the years, increasing obesity prevalence represents an important threat to national and global public health. Many strategies studied for weight loss have reported that low-carbohydrate diets showed beneficial effects on weight loss for obese patients. However, individual weight losses have varied widely with"
NCT:NCT04886778,ClinicalTrials.gov,NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,glucose,Phased changes in body weight at 4th and 8th weeks.; Phased changes in body mass index at 4th and 8th weeks.; Changes in fasting blood glucose.; Changes in fasting insulin.; Changes in insulin resistance index (HOMA-IR) .; Changes in waist circumference.; Changes in waist-to-hip ratio.; Changes in triglycerides in the blood.; Changes in total cholesterol in the blood.; Changes in low-density lipoprotein in the blood.; Changes in high-density lipoprotein in the blood.; Changes in body fat percent,,,,,,,,44,detail_hint,expansion_queue,pending,,NCT04886778.csv,1.000,csv,probiotic strains may play a different role in the same species. Therefore; Lactobacillus reuteri PLBK1; Lactobacillus reuteri PLBK2; Lactobacillus gasseri PLBK3; Lactobacillus acidophilus PLBK4; Bifidobacterium lactis PLBK5; Probiotic compound preparations,12 weeks,,,microbiota; glucose; insulin; body fat; body weight; Body mass index; BMI; HOMA-IR; waist circumference; triglycerides; cholesterol,"NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,https://clinicaltrials.gov/study/NCT04886778,,COMPLETED,""Over the years, increasing obesity prevalence represents an important threat to national and global public health. Many strategies studied for weight loss have reported that low-carbohydrate diets showed beneficial effects on weight loss for obese patients. However, individual weight losses have varied widely with"
NCT:NCT04886778,ClinicalTrials.gov,NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,lipid,Phased changes in body weight at 4th and 8th weeks.; Phased changes in body mass index at 4th and 8th weeks.; Changes in fasting blood glucose.; Changes in fasting insulin.; Changes in insulin resistance index (HOMA-IR) .; Changes in waist circumference.; Changes in waist-to-hip ratio.; Changes in triglycerides in the blood.; Changes in total cholesterol in the blood.; Changes in low-density lipoprotein in the blood.; Changes in high-density lipoprotein in the blood.; Changes in body fat percent,,,,,,,,44,detail_hint,expansion_queue,pending,,NCT04886778.csv,1.000,csv,probiotic strains may play a different role in the same species. Therefore; Lactobacillus reuteri PLBK1; Lactobacillus reuteri PLBK2; Lactobacillus gasseri PLBK3; Lactobacillus acidophilus PLBK4; Bifidobacterium lactis PLBK5; Probiotic compound preparations,12 weeks,,,microbiota; glucose; insulin; body fat; body weight; Body mass index; BMI; HOMA-IR; waist circumference; triglycerides; cholesterol,"NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents NCT04886778,Efficacy and Safety of Low-Carbohydrate Diet Combined With Probiotics for Weight Loss in Male Obese Patients.,https://clinicaltrials.gov/study/NCT04886778,,COMPLETED,""Over the years, increasing obesity prevalence represents an important threat to national and global public health. Many strategies studied for weight loss have reported that low-carbohydrate diets showed beneficial effects on weight loss for obese patients. However, individual weight losses have varied widely with"
PMID:34115318,PubMed,34115318,"The Effects of Limosilactobacillus reuteri LR-99 Supplementation on Body Mass Index, Social Communication, Fine Motor Function, and Gut Microbiome Composition in Individuals with Prader-Willi Syndrome: a Randomized Double-Blinded Placebo-Controlled Trial.",weight,Altered gut microbiota was observed in the probiotic group to favor weight loss and improve gut health.,P < 0.05,,,,,,,71 individuals,detail_hint,expansion_queue,pending,,,,,,,,,,
PMID:34115318,PubMed,34115318,"The Effects of Limosilactobacillus reuteri LR-99 Supplementation on Body Mass Index, Social Communication, Fine Motor Function, and Gut Microbiome Composition in Individuals with Prader-Willi Syndrome: a Randomized Double-Blinded Placebo-Controlled Trial.",BMI,We found a significant reduction in BMI for the probiotic group at both 6 weeks and 12 weeks relative to the baseline (P < 0.05).,P < 0.05,,,,,,,71 individuals,detail_hint,expansion_queue,pending,,,,,,,,,,
PMID:34115318,PubMed,34115318,"The Effects of Limosilactobacillus reuteri LR-99 Supplementation on Body Mass Index, Social Communication, Fine Motor Function, and Gut Microbiome Composition in Individuals with Prader-Willi Syndrome: a Randomized Double-Blinded Placebo-Controlled Trial.",microbiome,Altered gut microbiota was observed in the probiotic group to favor weight loss and improve gut health.,P < 0.05,,,,,,,71 individuals,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40827948,PubMed,40827948,Long-term efficacy of dapagliflozin combined with Bifidobacterium triple viable tablets on metabolic syndrome and gut microbiota in overweight/obese patients with type 2 diabetes.,weight,"Analyses used mixed-effects models (completers: 57 control, 58 experimental) and Spearman correlations.; The experimental group showed superior improvements in weight (-5.2 kg vs -3.1 kg), HbA1c (-1.8% vs -0.8%), LDL-C (-0.5 vs -0.3 mmol/L), HDL-C (+0.17 vs +0.07 mmol/L), and HOMA-IR (-1.2 vs -0.6) compared to controls (all P < 0.05).",P < 0.05; P < 0.001; P = 0.003; P = 0.001; P = 0.008; P = 0.041; P = 0.672,,,,,,,n = 60,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40827948,PubMed,40827948,Long-term efficacy of dapagliflozin combined with Bifidobacterium triple viable tablets on metabolic syndrome and gut microbiota in overweight/obese patients with type 2 diabetes.,glucose,"Analyses used mixed-effects models (completers: 57 control, 58 experimental) and Spearman correlations.; The experimental group showed superior improvements in weight (-5.2 kg vs -3.1 kg), HbA1c (-1.8% vs -0.8%), LDL-C (-0.5 vs -0.3 mmol/L), HDL-C (+0.17 vs +0.07 mmol/L), and HOMA-IR (-1.2 vs -0.6) compared to controls (all P < 0.05).",P < 0.05; P < 0.001; P = 0.003; P = 0.001; P = 0.008; P = 0.041; P = 0.672,,,,,,,n = 60,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40827948,PubMed,40827948,Long-term efficacy of dapagliflozin combined with Bifidobacterium triple viable tablets on metabolic syndrome and gut microbiota in overweight/obese patients with type 2 diabetes.,lipid,"SGLT2 inhibitors improve cardiorenal outcomes and may modulate gut microbiota, while specific probiotics demonstrate glycemic and lipid benefits.",P < 0.05; P < 0.001; P = 0.003; P = 0.001; P = 0.008; P = 0.041; P = 0.672,,,,,,,n = 60,detail_hint,expansion_queue,pending,,,,,,,,,,
EUROPEPMC:40827948,PubMed,40827948,Long-term efficacy of dapagliflozin combined with Bifidobacterium triple viable tablets on metabolic syndrome and gut microbiota in overweight/obese patients with type 2 diabetes.,microbiome,"SGLT2 inhibitors improve cardiorenal outcomes and may modulate gut microbiota, while specific probiotics demonstrate glycemic and lipid benefits.",P < 0.05; P < 0.001; P = 0.003; P = 0.001; P = 0.008; P = 0.041; P = 0.672,,,,,,,n = 60,detail_hint,expansion_queue,pending,,,,,,,,,,
PMID:41830022,PubMed,41830022,Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial.,body_fat,Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial.,p = 0.243; p = 0.020; p < 0.05; p = 0.010,,,,,,,n = 49; n = 47,detail_hint,expansion2_queue,pending,,nutrients-18-00851.pdf,1.000,15,Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory; inulin may improve metabolic health and modulate the gut microbiota; inulin beverage; inulin 2.3 g; inulin; inulin group and increased in the placebo group; Bifidobacterium showed nominal between-group differences; inulin for12 weeks Nutrients 2026,12 weeks; 6 weeks; 2 weeks; 3 months,,n = 49; n = 47,Insulin; Visceral Fat; Microbiota; BMI; HOMA-IR; body weight; body fat; LDL; cholesterol; glucose; HbA1c; waist circumference,"Academic Editors: Alina Kuryłowicz and Monika Stołyhwo-Gofron Received: 28 January 2026 Revised: 26 February 2026 Accepted: 3 March 2026 Published: 6 March 2026 Copyright: © 2026 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license. Article Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial Chikara Iino 1,* , Keita Mikami 1, Keisuke Furusawa 1, Satoshi Sato 1 , Kenta Yoshida 1 , Tohru Yamaguchi2,3 , Hiroto Bushita 2,3,4 , Keita Kinoshita 2,4 , Yuji Matsui 2,4 , Seiya Imoto 5 , Takuro Iwane 6, Yoshinori Tamada3 , Koichi Murashita 6, Shigeyuki Nakaji 7 , Tatsuya Mikami 7 and Hirotake Sakuraba 1 1 Departm"
PMID:41830022,PubMed,41830022,Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial.,glucose,Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial.,p = 0.243; p = 0.020; p < 0.05; p = 0.010,,,,,,,n = 49; n = 47,detail_hint,expansion2_queue,pending,,nutrients-18-00851.pdf,1.000,15,Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory; inulin may improve metabolic health and modulate the gut microbiota; inulin beverage; inulin 2.3 g; inulin; inulin group and increased in the placebo group; Bifidobacterium showed nominal between-group differences; inulin for12 weeks Nutrients 2026,12 weeks; 6 weeks; 2 weeks; 3 months,,n = 49; n = 47,Insulin; Visceral Fat; Microbiota; BMI; HOMA-IR; body weight; body fat; LDL; cholesterol; glucose; HbA1c; waist circumference,"Academic Editors: Alina Kuryłowicz and Monika Stołyhwo-Gofron Received: 28 January 2026 Revised: 26 February 2026 Accepted: 3 March 2026 Published: 6 March 2026 Copyright: © 2026 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license. Article Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial Chikara Iino 1,* , Keita Mikami 1, Keisuke Furusawa 1, Satoshi Sato 1 , Kenta Yoshida 1 , Tohru Yamaguchi2,3 , Hiroto Bushita 2,3,4 , Keita Kinoshita 2,4 , Yuji Matsui 2,4 , Seiya Imoto 5 , Takuro Iwane 6, Yoshinori Tamada3 , Koichi Murashita 6, Shigeyuki Nakaji 7 , Tatsuya Mikami 7 and Hirotake Sakuraba 1 1 Departm"
PMID:41830022,PubMed,41830022,Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial.,microbiome,Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial.,p = 0.243; p = 0.020; p < 0.05; p = 0.010,,,,,,,n = 49; n = 47,detail_hint,expansion2_queue,pending,,nutrients-18-00851.pdf,1.000,15,Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory; inulin may improve metabolic health and modulate the gut microbiota; inulin beverage; inulin 2.3 g; inulin; inulin group and increased in the placebo group; Bifidobacterium showed nominal between-group differences; inulin for12 weeks Nutrients 2026,12 weeks; 6 weeks; 2 weeks; 3 months,,n = 49; n = 47,Insulin; Visceral Fat; Microbiota; BMI; HOMA-IR; body weight; body fat; LDL; cholesterol; glucose; HbA1c; waist circumference,"Academic Editors: Alina Kuryłowicz and Monika Stołyhwo-Gofron Received: 28 January 2026 Revised: 26 February 2026 Accepted: 3 March 2026 Published: 6 March 2026 Copyright: © 2026 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license. Article Green Tea Catechin Plus Inulin Improves Insulin Resistance Without Reducing Visceral Fat and Shows Exploratory Gut Microbiota Signals in Adults with Visceral Obesity: A Double-Blind Randomized Controlled Trial Chikara Iino 1,* , Keita Mikami 1, Keisuke Furusawa 1, Satoshi Sato 1 , Kenta Yoshida 1 , Tohru Yamaguchi2,3 , Hiroto Bushita 2,3,4 , Keita Kinoshita 2,4 , Yuji Matsui 2,4 , Seiya Imoto 5 , Takuro Iwane 6, Yoshinori Tamada3 , Koichi Murashita 6, Shigeyuki Nakaji 7 , Tatsuya Mikami 7 and Hirotake Sakuraba 1 1 Departm"
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,weight,Assessment of the metabolic syndrome traits and profiling of the fecal gut microbiota using 16S rRNA gene sequencing in overweight and obese Hong Kong Chinese individuals before and after dietary intervention with an 8-week increased consumption of fruits and vegetables and/or synbiotic supplementation was conducted.,,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,glucose,"DSG showed the greatest weight loss effects and number of significant differences in clinical parameters compared to its baseline values-notably, decreases in fasting glucose, insulin, HOMA-IR, and triglycerides and an increase in HDL-cholesterol.",,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,lipid,"DSG showed the greatest weight loss effects and number of significant differences in clinical parameters compared to its baseline values-notably, decreases in fasting glucose, insulin, HOMA-IR, and triglycerides and an increase in HDL-cholesterol.",,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,microbiome,Assessment of the metabolic syndrome traits and profiling of the fecal gut microbiota using 16S rRNA gene sequencing in overweight and obese Hong Kong Chinese individuals before and after dietary intervention with an 8-week increased consumption of fruits and vegetables and/or synbiotic supplementation was conducted.,,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:27221805,PubMed,27221805,Effect of fragmented Lactobacillus amylovorus CP1563 on lipid metabolism in overweight and mildly obese individuals: a randomized controlled trial.,body_fat,"In total, 197 subjects completed the study without any adverse effects.; Body fat percentage, whole body fat, and visceral fat were significantly decreased in the test group compared with the placebo group (p<0.001, p<0.001, and p<0.001, respectively).",p<0.001; p=0.004,,,,,,,200 participants; 197 subjects,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:27221805,PubMed,27221805,Effect of fragmented Lactobacillus amylovorus CP1563 on lipid metabolism in overweight and mildly obese individuals: a randomized controlled trial.,glucose,"Additionally, significant differences in the changes in blood glucose, insulin, homeostasis model assessment-insulin resistance (HOMA-IR), and uric acid were observed between the two groups (p<0.001, p=0.004, p<0.001, and p<0.001, respectively).",p<0.001; p=0.004,,,,,,,200 participants; 197 subjects,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:27221805,PubMed,27221805,Effect of fragmented Lactobacillus amylovorus CP1563 on lipid metabolism in overweight and mildly obese individuals: a randomized controlled trial.,lipid,"Triglycerides, total cholesterol, LDL-cholesterol, and diastolic blood pressure showed significant reductions in the test group compared with the placebo group (p<0.001, p<0.001, p<0.001, and p<0.001, respectively).",p<0.001; p=0.004,,,,,,,200 participants; 197 subjects,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",weight,"Moreover, significant reductions in body weight, body mass index, waist circumference, systolic blood pressure, and total cholesterol were observed in the volunteers treated with probiotics compared to the placebo.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",BMI,"Moreover, significant reductions in body weight, body mass index, waist circumference, systolic blood pressure, and total cholesterol were observed in the volunteers treated with probiotics compared to the placebo.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",waist,"Moreover, significant reductions in body weight, body mass index, waist circumference, systolic blood pressure, and total cholesterol were observed in the volunteers treated with probiotics compared to the placebo.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",lipid,"The primary outcome was achieved by the probiotics group as their low-density lipoprotein-cholesterol level dramatically lowered compared to the placebo group (the difference was 39.97 ± 26.83 mg/dl, p-value <0.001).",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,,,,,,,,,,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",microbiome,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",weight,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",glucose,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",lipid,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",microbiome,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,,,,,,,,,,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,weight,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,,,,,,,,,,
