rank,members,n_strains,axes,n_axes,diversity_mean,effect_mean_g,propionate_frac,culturability_mean,genus_diversity,spore_frac,composite_v2
4872,Alistipes_putredinis; Eubacterium_siraeum; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.207,0.219,0.2,0.74,1.0,0.8,0.5863
4873,Bacteroides_cellulosilyticus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.143,0.25,0.4,0.79,0.8,0.4,0.5863
4874,Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_intestinalis; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.172,0.219,0.6,0.77,1.0,0.2,0.5863
4875,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.175,0.238,0.6,0.8,0.8,0.2,0.5863
4876,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_dorei; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.174,0.26,0.2,0.82,0.8,0.6,0.5863
4877,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.189,0.253,0.4,0.78,1.0,0.4,0.5863
4878,Alistipes_putredinis; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.163,0.203,0.8,0.85,0.8,0.2,0.5863
4879,Bacteroides_dorei; Bacteroides_intestinalis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.118,0.248,0.5,0.838,0.75,0.25,0.5863
4880,Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.14,0.231,0.4,0.76,1.0,0.4,0.5863
4881,Eubacterium_siraeum; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.146,0.229,0.4,0.82,1.0,0.6,0.5861
4882,Odoribacter_splanchnicus; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.167,0.188,0.75,0.825,1.0,0.25,0.5861
4883,Bacteroides_intestinalis; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.094,0.246,0.6,0.85,0.8,0.2,0.5861
4884,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.184,0.208,0.6,0.83,1.0,0.4,0.5861
4885,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.181,0.213,0.6,0.83,1.0,0.4,0.5861
4886,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.184,0.232,0.6,0.86,0.8,0.4,0.5861
4887,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.207,0.21,0.6,0.8,0.8,0.4,0.586
4888,Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris,3,propionate+mucin,2,0.184,0.194,0.67,0.8,1.0,0.33,0.5859
4889,Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris,3,propionate+mucin,2,0.189,0.225,0.67,0.85,0.67,0.33,0.5859
4890,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.163,0.237,0.6,0.83,1.0,0.4,0.5859
4891,Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_intestinalis; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.142,0.233,0.75,0.838,0.75,0.0,0.5858
4892,Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_intestinalis; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.146,0.257,0.75,0.875,0.5,0.0,0.5858
4893,Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.138,0.253,0.4,0.8,0.8,0.4,0.5858
4894,Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.135,0.235,0.4,0.77,1.0,0.4,0.5858
4895,Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,4,propionate+butyrate+mucin,3,0.138,0.211,0.5,0.812,1.0,0.5,0.5858
4896,Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.179,0.245,0.2,0.8,1.0,0.8,0.5857
4897,Alistipes_putredinis; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.169,0.194,0.8,0.85,0.8,0.2,0.5857
4898,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.245,0.197,0.4,0.75,1.0,0.6,0.5857
4899,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_dorei; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.181,0.228,0.6,0.8,0.8,0.2,0.5857
4900,Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_dorei; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.178,0.209,0.6,0.77,1.0,0.2,0.5857
4901,Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_intestinalis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.142,0.232,0.4,0.83,1.0,0.6,0.5856
4902,Odoribacter_splanchnicus; Eubacterium_siraeum; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.177,0.24,0.2,0.75,1.0,0.6,0.5855
4903,Bacteroides_dorei; Bacteroides_salyersiae; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.126,0.197,1.0,0.933,0.67,0.0,0.5855
4904,Barnesiella_intestinihominis; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.17,0.206,0.4,0.75,1.0,0.6,0.5855
4905,Eubacterium_siraeum; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,4,propionate+butyrate+mucin,3,0.18,0.229,0.25,0.8,1.0,0.75,0.5855
4906,Bacteroides_dorei; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.101,0.236,0.6,0.85,0.8,0.2,0.5855
4907,Eubacterium_siraeum; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.152,0.219,0.4,0.82,1.0,0.6,0.5855
4908,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_intestinalis; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.184,0.207,0.6,0.83,1.0,0.4,0.5855
4909,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,3,propionate+butyrate+mucin,3,0.138,0.256,0.33,0.833,1.0,0.67,0.5855
4910,Barnesiella_intestinihominis; Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_salyersiae; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.203,0.232,0.4,0.78,1.0,0.4,0.5854
4911,Odoribacter_splanchnicus; Eubacterium_siraeum; Ruminococcus_lactaris,3,propionate+mucin,2,0.253,0.202,0.33,0.767,1.0,0.67,0.5854
4912,Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.165,0.253,0.2,0.77,1.0,0.6,0.5854
4913,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.152,0.241,0.6,0.79,1.0,0.2,0.5854
4914,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.201,0.241,0.2,0.81,0.8,0.8,0.5853
4915,Barnesiella_intestinihominis; Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.24,0.22,0.4,0.82,0.8,0.6,0.5853
4916,Eubacterium_eligens; Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.186,0.236,0.2,0.8,1.0,0.8,0.5852
4917,Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Ruminococcus_lactaris; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.182,0.26,0.4,0.78,1.0,0.4,0.5852
4918,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Turicibacter_sanguinis,5,propionate+mucin,2,0.219,0.248,0.4,0.82,0.8,0.6,0.5851
4919,Odoribacter_splanchnicus; Alistipes_putredinis; Turicibacter_sanguinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate,2,0.19,0.205,0.6,0.79,1.0,0.4,0.5851
4920,Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.158,0.261,0.25,0.788,1.0,0.75,0.585
4921,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.201,0.232,0.6,0.87,0.6,0.4,0.585
4922,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.198,0.214,0.6,0.84,0.8,0.4,0.585
4923,Eubacterium_siraeum; Bacteroides_dorei; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.148,0.223,0.4,0.83,1.0,0.6,0.585
4924,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_dorei; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.19,0.198,0.6,0.83,1.0,0.4,0.5849
4925,Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.165,0.234,0.4,0.79,0.8,0.6,0.5849
4926,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.168,0.259,0.2,0.8,1.0,0.8,0.5849
4927,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.147,0.262,0.6,0.86,0.8,0.2,0.5849
4928,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,3,propionate+butyrate+mucin,3,0.114,0.269,0.33,0.783,1.0,0.33,0.5849
4929,Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.162,0.215,0.4,0.76,1.0,0.6,0.5849
4930,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_salyersiae; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.144,0.244,0.6,0.83,1.0,0.2,0.5849
4931,Odoribacter_splanchnicus; Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_intestinalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.203,0.231,0.4,0.78,1.0,0.4,0.5848
4932,Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_intestinalis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.158,0.218,0.75,0.912,0.75,0.25,0.5848
4933,Eubacterium_eligens; Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.197,0.244,0.2,0.82,0.8,0.8,0.5848
4934,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.203,0.213,0.6,0.8,0.8,0.4,0.5848
4935,Eubacterium_eligens; Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.171,0.243,0.2,0.77,1.0,0.6,0.5848
4936,Barnesiella_intestinihominis; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.2,0.194,0.6,0.77,1.0,0.4,0.5848
4937,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Ruminococcus_lactaris; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.209,0.185,0.6,0.76,1.0,0.4,0.5848
4938,Alistipes_putredinis; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.133,0.238,0.4,0.76,1.0,0.4,0.5848
4939,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.17,0.241,0.6,0.8,0.8,0.2,0.5847
4940,Odoribacter_splanchnicus; Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.239,0.219,0.4,0.82,0.8,0.6,0.5847
4941,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.207,0.231,0.2,0.81,0.8,0.8,0.5847
4942,Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,4,propionate+butyrate+mucin,3,0.111,0.24,0.5,0.85,1.0,0.5,0.5847
4943,Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.127,0.217,0.6,0.84,0.8,0.4,0.5846
4944,Alistipes_indistinctus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens,3,propionate+butyrate+mucin,3,0.173,0.224,0.33,0.733,1.0,0.67,0.5846
4945,Barnesiella_intestinihominis; Eubacterium_eligens; Alistipes_indistinctus; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.204,0.234,0.4,0.75,1.0,0.4,0.5846
4946,Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.14,0.27,0.25,0.75,1.0,0.5,0.5846
4947,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.153,0.267,0.2,0.77,1.0,0.6,0.5846
4948,Bacteroides_dorei; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,3,propionate+butyrate+mucin,3,0.149,0.24,0.33,0.833,1.0,0.67,0.5845
4949,Alistipes_putredinis; Alistipes_indistinctus; Ruminococcus_lactaris; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.184,0.204,0.75,0.787,0.75,0.25,0.5844
4950,Barnesiella_intestinihominis; Eubacterium_siraeum; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.166,0.243,0.5,0.8,1.0,0.25,0.5844
4951,Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,4,propionate+butyrate+mucin,3,0.16,0.212,0.5,0.825,0.75,0.5,0.5844
4952,Barnesiella_intestinihominis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.186,0.227,0.25,0.75,1.0,0.75,0.5844
4953,Odoribacter_splanchnicus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,3,propionate+butyrate,2,0.162,0.216,0.67,0.833,1.0,0.33,0.5844
4954,Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.093,0.249,0.5,0.812,1.0,0.25,0.5843
4955,Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.168,0.206,0.4,0.76,1.0,0.6,0.5843
4956,Alistipes_putredinis; Ruminococcus_lactaris; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.18,0.199,0.67,0.783,1.0,0.33,0.5843
4957,Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.145,0.225,0.8,0.85,0.8,0.2,0.5843
4958,Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.171,0.224,0.4,0.79,0.8,0.6,0.5843
4959,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_dorei; Ruminococcus_lactaris; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.209,0.221,0.4,0.78,1.0,0.4,0.5842
4960,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.217,0.227,0.4,0.78,1.0,0.6,0.5842
4961,Odoribacter_splanchnicus; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.2,0.193,0.6,0.77,1.0,0.4,0.5842
4962,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.203,0.212,0.6,0.8,0.8,0.4,0.5842
4963,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_dorei; Ruminococcus_lactaris; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.203,0.234,0.2,0.82,0.8,0.8,0.5842
4964,Odoribacter_splanchnicus; Eubacterium_siraeum; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate,2,0.208,0.236,0.4,0.8,1.0,0.6,0.5842
4965,Eubacterium_siraeum; Bacteroides_intestinalis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.132,0.269,0.25,0.812,1.0,0.5,0.5841
4966,Odoribacter_splanchnicus; Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_dorei; Turicibacter_sanguinis,5,propionate+mucin,2,0.246,0.209,0.4,0.82,0.8,0.6,0.5841
4967,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.149,0.27,0.2,0.78,1.0,0.6,0.584
4968,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.18,0.211,0.6,0.83,1.0,0.4,0.584
4969,Odoribacter_splanchnicus; Eubacterium_siraeum; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.21,0.211,0.2,0.74,1.0,0.8,0.584
4970,Ruminococcus_lactaris; Bacteroides_intestinalis; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.123,0.22,0.6,0.85,0.8,0.4,0.584
4971,Bacteroides_dorei; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.134,0.207,0.6,0.84,0.8,0.4,0.584
4972,Barnesiella_intestinihominis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.168,0.237,0.25,0.713,1.0,0.5,0.584
4973,Odoribacter_splanchnicus; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.166,0.195,0.8,0.85,0.8,0.2,0.5839
4974,Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.165,0.224,0.4,0.84,0.8,0.6,0.5839
4975,Eubacterium_siraeum; Alistipes_indistinctus; Ruminococcus_lactaris; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.176,0.236,0.25,0.775,1.0,0.75,0.5839
4976,Eubacterium_eligens; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.149,0.266,0.2,0.8,1.0,0.6,0.5839
4977,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.192,0.245,0.4,0.78,1.0,0.4,0.5839
4978,Bacteroides_dorei; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,3,propionate+butyrate+mucin,3,0.124,0.253,0.33,0.783,1.0,0.33,0.5839
4979,Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Fretibacterium_fastidiosum,3,propionate+mucin,2,0.128,0.276,0.67,0.85,0.67,0.0,0.5838
4980,Alistipes_indistinctus; Bacteroides_salyersiae; Fretibacterium_fastidiosum,3,propionate+mucin,2,0.123,0.245,0.67,0.8,1.0,0.0,0.5838
4981,Eubacterium_eligens; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.174,0.232,0.25,0.812,1.0,0.75,0.5838
4982,Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_intestinalis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.154,0.216,0.5,0.837,0.75,0.5,0.5838
4983,Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_intestinalis,4,propionate+mucin,2,0.227,0.233,0.5,0.9,0.5,0.5,0.5838
4984,Odoribacter_splanchnicus; Eubacterium_siraeum; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate,2,0.194,0.244,0.4,0.77,1.0,0.4,0.5838
4985,Eubacterium_siraeum; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.111,0.253,0.4,0.83,1.0,0.4,0.5837
4986,Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.206,0.184,0.6,0.77,1.0,0.4,0.5836
4987,Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_intestinalis; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.155,0.255,0.5,0.812,1.0,0.25,0.5836
4988,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.159,0.278,0.5,0.85,0.75,0.25,0.5836
4989,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.209,0.202,0.6,0.8,0.8,0.4,0.5836
4990,Barnesiella_intestinihominis; Eubacterium_siraeum; Turicibacter_sanguinis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.171,0.244,0.2,0.75,1.0,0.6,0.5835
4991,Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.129,0.211,0.6,0.85,0.8,0.4,0.5835
4992,Alistipes_putredinis; Alistipes_indistinctus; Ruminococcus_lactaris; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.185,0.212,0.4,0.74,0.8,0.6,0.5835
4993,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.181,0.215,0.6,0.79,1.0,0.4,0.5834
4994,Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.15,0.247,0.4,0.82,0.8,0.6,0.5834
4995,Odoribacter_splanchnicus; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.172,0.186,0.8,0.85,0.8,0.2,0.5834
4996,Barnesiella_intestinihominis; Eubacterium_eligens; Eubacterium_siraeum; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.235,0.258,0.25,0.787,0.75,0.5,0.5834
4997,Eubacterium_siraeum; Bacteroides_dorei; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.14,0.257,0.25,0.812,1.0,0.5,0.5834
4998,Alistipes_indistinctus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.147,0.229,0.4,0.79,1.0,0.6,0.5834
4999,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Turicibacter_sanguinis,4,propionate+mucin,2,0.202,0.241,0.5,0.85,0.75,0.5,0.5833
5000,Alistipes_putredinis; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.166,0.209,0.4,0.75,1.0,0.6,0.5833
