evidence_id,source_database,source_accession,source_url,title,abstract,publication_types,clinical_interventions,enrollment,phase,primary_outcomes,secondary_outcomes,arms,detail_status
PMID:39503979,PubMed,39503979,https://pubmed.ncbi.nlm.nih.gov/39503979/,Synbiotic Effects of Lacticaseibacillus paracasei K56 and Prebiotics on the Intestinal Microecology of Children with Obesity.,"Lacticaseibacillus paracasei K56 (L. paracasei K56) is a probiotic with weight-loss effects. However, symbiosis research on the combined effects of Lacticaseibacillus paracasei K56 and prebiotics is lacking. Therefore, the aim of this study was to investigate the effects of L. paracasei K56, xylooligosaccharide (XOS), galactooligosaccharide (GOS), polyglucose (PG), and their synbiotic combinations (XOS + K56, GOS + K56, and PG + K56) on metabolism and gut composition in children with obesity, using an in vitro fermentation model. Fecal samples were collected from 14 children with obesity for in vitro fermentation, and the effects of the various treatments in gas production and short chain fatty acid synthesis (SCFAs) were assessed. Treatment with probiotics, prebiotics, and synbiotics regulated gut microbiota and metabolites in children with obesity. GOS and XOS had higher degradation rates than PG + K56 synbiotics in the gut microbiota of children with obesity. Moreover, treatment with XOS, GOS, and their synbiotic combinations, (XOS + K56) and (GOS + K56), significantly reduced the production of gas, propionic acid, and butyric acid compared with PG + K56 treatment. Treatments with GOS + K56 and XOS + K56 altered the composition of the gut microbiota, improved the abundance of Bifidobacteria and Lactobacilli, and reduced the abundance of Escherichia/Shigella. Overall, this study provides a theoretical foundation for the use of K56-based synbiotics.",Journal Article,,,,,,,ok
PMID:39914371,PubMed,39914371,https://pubmed.ncbi.nlm.nih.gov/39914371/,Breastfeeding and Health Benefits for the Mother-Infant Dyad: A Perspective on Human Milk Microbiota.,"Current scientific research on breastfeeding provides substantial evidence of its numerous positive impacts, not only for children in both the short and long term but also for mothers who engage in breastfeeding.; In addition to the gold standard effect of human milk on infant nutrition, breastfeeding is associated with a lower incidence of infections, reduced infant/childhood mortality, necrotizing enterocolitis, and obesity during childhood and later in life, better cognitive performance, and a higher IQ score. For mothers, breastfeeding prolongs lactational amenorrhea, may facilitate postpartum weight loss, and may reduce breast and ovarian cancers and cardiovascular diseases. Breastfeeding can also play a beneficial role in preventing antibiotic resistance, which is a global concern across all age groups. Implementing exclusive breastfeeding for all infants has the potential to enhance child development and decrease healthcare expenses, leading to economic savings for both individual families and society. Human milk is a biologically active food that functions as both prebiotic and probiotic because of its oligosaccharides and the composition of its microbiota, which act as synergistic synbiotics.",Journal Article; Review,,,,,,,ok
PMID:40025880,PubMed,40025880,https://pubmed.ncbi.nlm.nih.gov/40025880/,Epigenomic mechanisms of dietary prescriptions for obesity therapy.,"Dietary modification is a cornerstone and a primary goal for weight loss, whose effects may be related to epigenetic phenomena. In this literature review, a comprehensive search without time restriction was performed in PubMed/Medline, Cochrane, SciELO, and Scopus databases to identify epigenetic signatures related to obesity outcomes upon dietary advice. In this context, experimental studies and clinical trials have identified certain DNA methylation marks, miRNA expression profiles and histone modifications putatively associated with adiposity outcomes after different nutritional interventions. These include traditional dietary patterns, diets with different macronutrient compositions, and supplementation with fatty acids, amino acids and derivatives, methyl donors, vitamins and minerals, probiotics and prebiotics, and bioactive food compounds. Some of these epigenetic signatures have been mapped to genes involved in food intake control, adipogenesis, lipolysis, fatty acid oxidation, body fat deposition, and gut microbiota modulation. However, additional studies are still required to address dosage and follow-up variability, validation of epigenetic marks, genome-wide approaches, and appropriate statistical settings. Although more investigation is required, these insights may contribute to the characterization of epigenetic biomarkers of body weight regulation toward the prescription of tailored dietary strategies targeting the epigenome for a more precise obesity management and control.",Journal Article; Review,,,,,,,ok
PMID:40284712,PubMed,40284712,https://pubmed.ncbi.nlm.nih.gov/40284712/,"Prebiotic Effects of Insoluble Konjac Glucomannan Derived from Edible ""Konnyaku"" on Weight Control.","Obesity is a major global health issue, and novel dietary approaches are needed for prevention and management. This study investigates the effect of insoluble konjac glucomannan (iKGM) derived from edible konnyaku, a traditional Japanese food, on weight gain suppression in mice. Mice treated with iKGM showed increased fecal volume, reduced food intake, and suppressed weight gain (Day 21; p < 0.01). This weight-suppression effect was prebiotic rather than physical properties of iKGM, as antibiotic treatment abolished the weight-suppressing effect despite increased fecal volume. iKGM treatment altered the gut microbiota, notably increasing Akkermansia muciniphila (Day 21; p < 0.01), a bacterium associated with weight loss, along with elevated levels of short-chain fatty acids (SCFAs) such as butyrate and propionate (Day 21; p < 0.01). Furthermore, iKGM-induced weight suppression was linked to elevated leptin levels (Day 21; p < 0.01), an appetite suppressant induced by SCFAs. These results suggest that iKGM modulates gut microbiota, increases A. muciniphila, induces leptin production, and reduces food intake, inhibiting weight gain. This study indicates that iKGM may represent a promising approach for obesity prevention through gut microbiota modulation. Future research should investigate the mechanisms of iKGM's effects on microbiota and explore its long-term safety and efficacy in clinical trials.",Journal Article,,,,,,,ok
PMID:40572100,PubMed,40572100,https://pubmed.ncbi.nlm.nih.gov/40572100/,Alleviation of Adipose Tissue Inflammation and Obesity Suppression by a Probiotic Strain That Induces GLP-1 Secretion.,"Glucagon-like peptide-1 (GLP-1) is a hormone secreted from enteroendocrine cells that can promote weight loss and blood glucose improvement. We screened probiotic strains that effectively stimulate GLP-1 secretion from human enteroendocrine cells and then investigated the efficacy of this strain in a high-fat diet (HFD)-induced mouse model of obesity. Lactiplantibacillus plantarum GB104 greatly induced GLP-1 secretion by increasing expression of the proglucagon gene (GCG), but not the proprotein convertase subtilisin/kexin type 1 gene (PCSK1) in the human enteroendocrine cell line NCI-H716. In an HFD-induced mouse model of obesity, GB104 inhibited weight gain and improved blood glucose levels by increasing blood GLP-1 levels. It also tended to attenuate the HFD-induced changes in blood levels of other hormones and suppressed fat accumulation in the liver and adipose tissues. In white adipose tissue, GB104 suppressed inflammation by reducing pro-inflammatory M1 macrophages and increasing anti-inflammatory M2 macrophages and regulatory T cells. Probiotic strains that promote GLP-1 secretion, such as GB104, may serve as a promising candidate for dietary intervention against obesity and metabolic diseases.",Journal Article,,,,,,,ok
PMID:40642833,PubMed,40642833,https://pubmed.ncbi.nlm.nih.gov/40642833/,Quantitative analysis of the efficacy characteristics and influencing factors of weight loss drugs in children and adolescents.,"This study fills a gap in the current guidelines for paediatric obesity treatment by providing quantitative data and comparing the effectiveness of weight loss drugs in children and adolescents with that in adults. Researchers developed a pharmacodynamic model to evaluate the efficacy and influential factors of various weight loss drugs.; A systematic search of public databases was performed to include randomized placebo-controlled clinical studies on pharmacological treatment of obesity in children and adolescents. Efficacy characteristics of different weight-loss medications and their influencing factors were characterized by constructing time-course and covariate models, and performing subgroup analyses. These were then compared with efficacy models for adult patients to investigate differences in drug effectiveness between the two age groups.; A comprehensive review of 31 articles involving 1723 participants from public databases was conducted. The analysis demonstrated that baseline Body Mass Index (BMI) significantly affected weight loss outcomes. To control for study variations, baseline BMI values were standardised to a median of 35.3 kg/m2, and placebo effects were removed to accurately determine drug efficacy. After these adjustments, mean weight reductions at 56 weeks (95% CI) were observed for semaglutide, phentermine-topiramate (PT), sibutramine, probiotics, orlistat, metformin and GLP-1 receptor agonists such as liraglutide, exenatide and dulaglutide, with losses of 12.55 (10.17-16.19), 10.16 (8.06-12.30), 5.86 (4.10-7.62), 3.23 (1.11-5.36), 2.66 (2.06-3.28), 2.29 (0.26-4.37), and 1.93 (1.17-2.72) kg, respectively. Drugs took 32.9-47.8 weeks to achieve their efficacy plateau, with GLP-1 receptor agonists acting most rapidly. No significant differences in drug effectiveness were found between children/adolescents and adults for semaglutide, liraglutide, orlistat and high-dose PT (15/92 mg). Notably, low-dose PT (7.5/56 mg) was more effective in the paediatric population. Subgroup analyses indicated that GLP-1 receptor agonists and orlistat were particularly effective in patients with non-metabolic forms of obesity, and drugs were more efficacious in males.; This study provides key quantitative evidence to inform the use of weight-loss medications in treating obesity in the paediatric demograph.",Journal Article; Systematic Review; Meta-Analysis,,,,,,,ok
PMID:40772014,PubMed,40772014,https://pubmed.ncbi.nlm.nih.gov/40772014/,"Erchen Decoction Offers Health Benefits in Regulating Obesity: Component Analysis, Network Pharmacology, and Experiment Verification.","Erchen Decoction (ECT) is composed of six plants and fruits, with potential for treating metabolic diseases. However, its regulatory effects and material basis on simple obesity have not been reported. In this study, we predicted potential targets and pathways of ECT intervention on simple obesity through component analysis and network pharmacology. Subsequently, the predicted targets and regulatory pathways were validated via animal experiments. A total of 93 compounds were identified in ECT and 221 overlapping potential targets were identified between ECT and obesity. KEGG enrichment analysis revealed that the regulatory pathways of ECT may involve lipid metabolism, oxidative stress regulation, and immune modulation. Molecular docking experiments demonstrated that the main components of ECT, including Sachaliside, Naringenin, Liquiritigenin, maclurin, and Rhapontigenin, exhibited strong binding affinities with oxidative stress and immune markers. Animal experiments demonstrated that ECT has significant potential for weight loss and lipid-lowering effects, especially mitigating hepatic oxidative stress and systemic inflammation through the LPS-TLR4/MyD88/NF-κB signaling pathway. This study provides fundamental data for the further development of ECT as a potential functional food for regulating simple obesity.",Journal Article,,,,,,,ok
PMID:40772021,PubMed,40772021,https://pubmed.ncbi.nlm.nih.gov/40772021/,The Effect of Probiotics on the Improvement of Body Weight and Fat.,"This study aimed to investigate the effects of Lactiplantibacillus plantarum (L. plantarum) ST-Ⅲ and oats supplementation on high-fat diet (HFD)-induced obesity in rats, focusing on changes in body weight, organ/fat tissue weights, inflammatory markers, serum parameters, and gut microbiota composition. Male Sprague-Dawley rats (n ≥ 6/group) were fed a normal diet (ND) or HFD for 9 weeks to establish obesity. Then, HFD-fed rats were divided into four groups: HFD + ST-Ⅲ, ND + ST-Ⅲ, HFD + Oats, and ND + Oats, receiving daily oral gavage of ST-III (1.5 × 109 CFU/rat) or oats for another 9 weeks. Body weight, serum lipids, cytokines (e.g., IL-6, PYY, and MCP-1), liver histopathology, and gut microbiota were analyzed. Notably, weight loss is primarily influenced by diet, and better results can be achieved by controlling diet in combination with new edible L. plantarum ST-Ⅲ in promoting weight loss. L. plantarum ST-Ⅲ reduced the levels of the factors CORT and MCP-1, thereby potentially promoting weight loss. The ST-Ⅲ group showed earlier weight reduction (significant at Week 2) than the oats group (at Week 6). Gut microbiota analysis revealed differential abundances of Lactiplantibacillus, Blautia, and Prevotella between intervention groups. No significant differences in liver or organ weights were observed. L. plantarum ST-Ⅲ and oats attenuated HFD-induced obesity by modulating metabolic parameters, inflammation, and gut microbiota. ST-Ⅲ exhibited quicker anti-obesity effects, while oats enhanced probiotic growth. Dietary structure improvement remains critical for weight management. Further studies should address stress-related experimental limitations and explore clinical applications.",Journal Article,,,,,,,ok
PMID:40895654,PubMed,40895654,https://pubmed.ncbi.nlm.nih.gov/40895654/,Recent Trends in the Prevention and Management of Obesity Among Adults: A Systematic Review.,"Obesity has become a challenging public health concern because of its several health consequences. This systematic review aimed to explore recent trends in the prevention and management of obesity among adults. This systematic review was conducted following the guidelines of the Preferred Reporting Items for Systematic Reviews and Meta-Analysis (PRISMA). The literature search encompassed extensive databases like PubMed, ScienceDirect, and Cochrane Library for the last ten years, from 2015 to 2025. The quality of the included studies was evaluated using the appropriate tools according to the study design. The synthesis and data analysis included a summary of study characteristics, interventions, outcomes measured, and main study results/conclusions. Sample sizes in the included studies ranged from 21 to 4047 participants. Pharmacological interventions, such as glucagon-like peptide-1 receptor agonists, demonstrated significant and sustained weight loss and improved cardiometabolic risk factors. Exercise interventions were shown to improve aerobic capacity, body composition, and blood pressure. Time-restricted eating, especially when combined with resistance training, proved effective for fat loss and maintaining muscle mass. Bariatric surgery resulted in significant weight loss, increased diabetes remission, and reduced incidence of diabetes-related complications. Additionally, the use of probiotics may aid in weight management by controlling body fat mass and reducing waist circumference. Combination therapies, such as weight loss programs incorporating both aerobic and resistance exercise, were found to be the most effective in reducing ectopic fat and improving physical and metabolic function. This systematic review highlights the multifaceted nature of obesity prevention and management among adults, emphasizing the effectiveness of diverse interventions like pharmacological agents, exercise therapy, dietary management, and surgical management such as bariatric surgery.",Journal Article; Review,,,,,,,ok
PMID:41003008,PubMed,41003008,https://pubmed.ncbi.nlm.nih.gov/41003008/,Dietary Modulation of Metabolic Health: From Bioactive Compounds to Personalized Nutrition.,"Metabolic health is a dynamic equilibrium influenced by diet and lifestyle. This review synthesizes evidence on how specific dietary patterns and bioactive nutrients modulate metabolic disorders. Diets like the Mediterranean and DASH plans consistently improve cardiometabolic markers: a Mediterranean diet can halve metabolic syndrome prevalence (~52% reduction) in as little as 6 months, while the DASH diet typically lowers systolic blood pressure by ~5-7 mmHg and modestly improves lipid profiles (LDL-C by ~3-5 mg/dL). Plant-based diets (vegetarian/vegan) are associated with lower BMI, improved insulin sensitivity, and reduced inflammation. Ketogenic diets induce rapid weight loss (~12% body weight vs. 4% on control diets) and improve glycemic control (reducing HbA1c and triglycerides), though long-term effects (elevated LDL) warrant caution. Bioactive compounds present in these diets play critical roles: polyphenols improve insulin signaling and reduce oxidative stress (resveratrol supplementation reduced HOMA-IR by ~0.5 units and fasting glucose by ~0.3 mmol/L); omega-3 fatty acids (fish oil) reduce triglycerides by ~25-30% and inflammation; and probiotic interventions modestly enhance glycemic control (lowering HOMA-IR and HbA1c) and gut health. Personalized nutrition approaches, which account for genetic and microbiome differences, are emerging to maximize these benefits. In conclusion, evidence-based dietary strategies rich in fiber, unsaturated fats, and phytochemicals can substantially improve metabolic health outcomes, underscoring the potential of tailored nutrition in preventing and managing obesity-related metabolic disorders.",Journal Article; Review,,,,,,,ok
PMID:41373754,PubMed,41373754,https://pubmed.ncbi.nlm.nih.gov/41373754/,,"The root of metabolic disease lies in the gastrointestinal tract, where nutrient absorption occurs. Within this environment, a diverse community of microorganisms exerts effects that extend beyond the intestinal barrier. Akkermansia muciniphila (A. muciniphila), one such bacterium, has been associated with enhanced intestinal integrity, reduced intestinal inflammation, weight loss, and improved insulin sensitivity, mediated through mucus fermentation, production of short-chain fatty acids (SCFAs), bacterial proteins, and extracellular vesicles (EVs). Research in this field is promising, yet far from perfect. Its clinical applicability remains limited by factors such as strain variability, scarcity of human intervention studies, and the lack of established causality. While associations have been consistently observed in both rodent and human studies, causality has thus far been demonstrated only in animal models. This issue is of critical importance, as metabolic disease remains highly prevalent, carries systemic consequences, and imposes a substantial burden on healthcare systems, underscoring the urgent need for alternative therapeutic strategies. The aim of this narrative review is to synthesize current knowledge on A. muciniphila and to highlight the key limitations consistently reported in the literature. By addressing these factors, the review seeks to provide realistic perspectives on its therapeutic potential and to outline directions for future research.",Journal Article; Review,,,,,,,ok
PMID:41393538,PubMed,41393538,https://pubmed.ncbi.nlm.nih.gov/41393538/,The Obesity Drug Revolution: New Frontiers in Pharmacotherapy.,"Obesity is the most prevalent condition in high-income nations, primarily associated with increased risk of diabetes, cardiovascular disease (CVD), hypertension, and hyperlipidemia. Lifestyle modifications are a key determinant in non-pharmacological management that includes a combination of nutritional therapy, a low-calorie diet, and exercise. Earlier, anti-obesity drugs had been withdrawn from the market due to their safety profiles with cardiovascular and neuropsychiatric toxicity. The current FDA-approved pharmacotherapy consists of orlistat, setmelanotide, phentermine-topiramate, naltrexone-bupropion, liraglutide, semaglutide, and tirzepatide. Among these, semaglutide has a better clinical and regulatory profile with the feasibility of dosing and frequency. Orforglipron, a non-peptide oral glucagon-like peptide-1 receptor agonist, offers parenteral efficacy with convenient dosing. Probiotics, prebiotics, and fecal microbiota transplantation promote moderate weight loss by regulating metabolism and inflammation. Mitochondrial uncouplers help energy utilization rather than appetite regulation, which focuses on metabolic efficiency. A few challenges in obesity management are financial barriers, weight-promoting medications, inadequate obesity training, discomfort with prescribing, and lack of reimbursement. Innovative therapeutic approaches, multidisciplinary care, and a patient-centered plan are required for better clinical outcomes. This review highlights the current and emerging therapies designed to enhance long-term outcomes in obesity care.",Journal Article; Review,,,,,,,ok
EUROPEPMC:38534735,PubMed,38534735,https://europepmc.org/article/MED/38534735,Microbial-Based Bioactive Compounds to Alleviate Inflammation in Obesity.,"The increased prevalence of obesity with several other metabolic disorders, including diabetes and non-alcoholic fatty liver disease, has reached global pandemic proportions. Lifestyle changes may result in a persistent positive energy balance, hastening the onset of these age-related disorders and consequently leading to a diminished lifespan. Although suggestions have been raised on the possible link between obesity and the gut microbiota, progress has been hampered due to the extensive diversity and complexities of the gut microbiota. Being recognized as a potential biomarker owing to its pivotal role in metabolic activities, the dysregulation of the gut microbiota can give rise to a persistent low-grade inflammatory state associated with chronic diseases during aging. This chronic inflammatory state, also known as inflammaging, induced by the chronic activation of the innate immune system via the macrophage, is controlled by the gut microbiota, which links nutrition, metabolism, and the innate immune response. Here, we present the functional roles of prebiotics, probiotics, synbiotics, and postbiotics as bioactive compounds by underscoring their putative contributions to (1) the reduction in gut hyperpermeability due to lipopolysaccharide (LPS) inactivation, (2) increased intestinal barrier function as a consequence of the upregulation of tight junction proteins, and (3) inhibition of proinflammatory pathways, overall leading to the alleviation of chronic inflammation in the management of obesity.",Journal Article; Review,,,,,,,ok
EUROPEPMC:38732619,PubMed,38732619,https://europepmc.org/article/MED/38732619,Insights into the Anti-Adipogenic and Anti-Inflammatory Potentialities of Probiotics against Obesity.,"Functional foods with probiotics are safe and effective dietary supplements to improve overweight and obesity. Thus, altering the intestinal microflora may be an effective approach for controlling or preventing obesity. This review aims to summarize the experimental method used to study probiotics and obesity, and recent advances in probiotics against obesity. In particular, we focused on studies (in vitro and in vivo) that used probiotics to treat obesity and its associated comorbidities. Several in vitro and in vivo (animal and human clinical) studies conducted with different bacterial species/strains have reported that probiotics promote anti-obesity effects by suppressing the differentiation of pre-adipocytes through immune cell activation, maintaining the Th1/Th2 cytokine balance, altering the intestinal microbiota composition, reducing the lipid profile, and regulating energy metabolism. Most studies on probiotics and obesity have shown that probiotics are responsible for a notable reduction in weight gain and body mass index. It also increases the levels of anti-inflammatory adipokines and decreases those of pro-inflammatory adipokines in the blood, which are responsible for the regulation of glucose and fatty acid breakdown. Furthermore, probiotics effectively increase insulin sensitivity and decrease systemic inflammation. Taken together, the intestinal microbiota profile found in overweight individuals can be modified by probiotic supplementation which can create a promising environment for weight loss along enhancing levels of adiponectin and decreasing leptin, tumor necrosis factor (TNF)-α, interleukin (IL)-6, monocyte chemotactic protein (MCP)-1, and transforming growth factor (TGF)-β on human health.",Journal Article; Review,,,,,,,ok
EUROPEPMC:39062848,PubMed,39062848,https://europepmc.org/article/MED/39062848,The Role of,"Recent research has underscored the efficacy of Lactobacillus plantarum (L. plantarum) in managing obesity among healthy adults. This meta-analysis reviewed randomized controlled trials (RCTs) from major databases up to May 2024, focusing on the effects of L. plantarum on body weight, body mass index (BMI), and metabolic parameters. This study has been registered in PROSPERO (number: CRD 42024531611). The analysis of nine studies revealed significant weight reduction and BMI decreases with L. plantarum supplementation compared to a placebo. Notably, using more than two strains together enhanced these effects. Improvements were also observed in abdominal fat and inflammatory markers such as interleukin-6 (IL-6) and high-sensitivity C-reactive protein (hs-CRP). This meta-analysis synthesizes evidence from nine RCTs to test the hypothesis that L. plantarum supplementation effectively reduces body weight and BMI in healthy adults compared to a placebo. However, variations in study designs, probiotic strains, and intervention durations call for more robust trials to confirm these benefits.",Journal Article; Meta-Analysis,,,,,,,ok
EUROPEPMC:39593945,PubMed,39593945,https://europepmc.org/article/MED/39593945,"Probiotic, Postbiotic, and Paraprobiotic Effects of","Obesity is a pandemic currently affecting the world's population that decreases the quality of life and promotes the development of chronic non-communicable diseases. Lactobacillus rhamnosus is recognized for multiple positive effects on obesity and overall health. In fact, such effects may occur even when the microorganisms do not remain alive (paraprobiotic effects). This raises the need to elucidate the mechanisms by which obesity-associated factors can be modulated. This narrative review explores recent findings on the effects of L. rhamnosus, particularly, its postbiotic and paraprobiotic effects, on the modulation of adiposity, weight gain, oxidative stress, inflammation, adipokines, satiety, and maintenance of intestinal integrity, with the aim of providing a better understanding of its mechanisms of action in order to contribute to streamlining its clinical and therapeutic applications. The literature shows that L. rhamnosus can modulate obesity-associated factors when analyzed in vitro and in vivo. Moreover, its postbiotic and paraprobiotic effects may be comparable to the more studied probiotic actions. Some mechanisms involve regulation of gene expression, intracellular signaling, and enteroendocrine communication, among others. We conclude that the evidence is promising, although there are still multiple knowledge gaps that require further study in order to fully utilize L. rhamnosus to improve human health.",Journal Article; Review,,,,,,,ok
PMID:36943206,PubMed,36943206,https://pubmed.ncbi.nlm.nih.gov/36943206/,Association between intestinal microflora and obesity.,"Obesity has become one of modern society's most serious health problems. Studies from the last 30 years revealed a direct relationship between imbalanced energy intake and increased healthcare costs related to the treatment or management of obesity. Recent research has highlighted significant effects of gut microbial composition on obesity. We aimed to report the current knowledge on the definition, composition, and functions of intestinal microbiota. We have performed an extensive review of the literature searching for the following key words: metabolism, gut microbiota, dysbiosis, and obesity. There is evidence that an association between intestinal microbiota and obesity exists at any age. There are complex genetic, metabolic, and inflammatory mechanisms involved in the pathogenesis of obesity. Revision of indications for use of probiotics, prebiotics, and antibiotics in obese patients should be considered. Microbial composition of the gut may be an important factor involved in the development of obesity. Changes in the gut microbiota may result in changes in human metabolism and weight loss.",Journal Article; Review,,,,,,,ok
PMID:38030409,PubMed,38030409,https://pubmed.ncbi.nlm.nih.gov/38030409/,Beneficial effects of the probiotics and synbiotics supplementation on anthropometric indices and body composition in adults: A systematic review and meta-analysis.,"Studies have suggested that probiotics and synbiotics can improve body weight and composition. However, randomized controlled trials (RCTs) demonstrated mixed results. Hence, we performed a systematic review and meta-analysis to evaluate the effectiveness of probiotics and synbiotics on body weight and composition in adults. We searched PubMed/Medline, Ovid/Medline, Scopus, ISI Web of Science, and Cochrane library up to April 2023 using related keywords. We included all RCTs investigating the effectiveness of probiotics and/or synbiotics supplementation on anthropometric indices and body composition among adults. Random-effects models were applied for performing meta-analyses. In addition, we conducted subgroup analyses and meta-regression to explore the non-linear and linear relationship between the length of follow-up and the changes in each outcome. We included a total of 200 trials with 12,603 participants in the present meta-analysis. Probiotics or synbiotics intake led to a significant decrease in body weight (weighted mean difference [WMD]: -0.91 kg; 95% CI: -1.08, -0.75; p < 0.001), body mass index (BMI) (WMD: -0.28 kg/m2 ; 95% CI: -0.36, -0.21; p < 0.001), waist circumference (WC) (WMD: -1.14 cm; 95% CI: -1.42, -0.87; p < 0.001), waist-to-hip ratio (WHR) (WMD: -0.01; 95% CI: -0.01, -0.00; p < 0.001), fat mass (FM) (WMD: -0.92 kg; 95% CI: -1.05, -0.79; p < 0.001), and percentage of body fat (%BF) (WMD: -0.68%; 95% CI: -0.94, -0.42; p < 0.001) compared to controls. There was no difference in fat-free mass (FFM) and lean body mass (LBM). Subgroup analyses indicated that probiotics or synbiotics administered as food or supplement resulted in significant changes in anthropometric indices and body composition. However, compared to controls, FM and %BF values were only reduced after probiotic consumption. Our results showed that probiotics or synbiotics have beneficial effects on body weight, central obesity, and body composition in adults and could be useful as an add on to weight loss products and medications.",Meta-Analysis; Systematic Review; Journal Article,,,,,,,ok
EUROPEPMC:36317983,PubMed,36317983,https://europepmc.org/article/MED/36317983,"Microbiome and Human Health: Current Understanding, Engineering, and Enabling Technologies.","The human microbiome is composed of a collection of dynamic microbial communities that inhabit various anatomical locations in the body. Accordingly, the coevolution of the microbiome with the host has resulted in these communities playing a profound role in promoting human health. Consequently, perturbations in the human microbiome can cause or exacerbate several diseases. In this Review, we present our current understanding of the relationship between human health and disease development, focusing on the microbiomes found across the digestive, respiratory, urinary, and reproductive systems as well as the skin. We further discuss various strategies by which the composition and function of the human microbiome can be modulated to exert a therapeutic effect on the host. Finally, we examine technologies such as multiomics approaches and cellular reprogramming of microbes that can enable significant advancements in microbiome research and engineering.","Journal Article; Review; Research Support, Non-U.S. Gov't",,,,,,,ok
EUROPEPMC:36458804,PubMed,36458804,https://europepmc.org/article/MED/36458804,The gut microbiome: a core regulator of metabolism.,"The human body is inhabited by numerous bacteria, fungi, and viruses, and each part has a unique microbial community structure. The gastrointestinal tract harbors approximately 100 trillion strains comprising more than 1000 bacterial species that maintain symbiotic relationships with the host. The gut microbiota consists mainly of the phyla Firmicutes, Bacteroidetes, Proteobacteria, and Actinobacteria. Of these, Firmicutes and Bacteroidetes constitute 70-90% of the total abundance. Gut microbiota utilize nutrients ingested by the host, interact with other bacterial species, and help maintain healthy homeostasis in the host. In recent years, it has become increasingly clear that a breakdown of the microbial structure and its functions, known as dysbiosis, is associated with the development of allergies, autoimmune diseases, cancers, and arteriosclerosis, among others. Metabolic diseases, such as obesity and diabetes, also have a causal relationship with dysbiosis. The present review provides a brief overview of the general roles of the gut microbiota and their relationship with metabolic disorders.","Journal Article; Review; Research Support, Non-U.S. Gov't",,,,,,,ok
EUROPEPMC:37280680,PubMed,37280680,https://europepmc.org/article/MED/37280680,Maternal microbiota and gestational diabetes: impact on infant health.,"Gestational diabetes mellitus (GDM) is a common complication of pregnancy that has been associated with an increased risk of obesity and diabetes in the offspring. Pregnancy is accompanied by tightly regulated changes in the endocrine, metabolic, immune, and microbial systems, and deviations from these changes can alter the mother's metabolism resulting in adverse pregnancy outcomes and a negative impact on the health of her infant. Maternal microbiomes are significant drivers of mother and child health outcomes, and many microbial metabolites are likely to influence the host health. This review discusses the current understanding of how the microbiota and microbial metabolites may contribute to the development of GDM and how GDM-associated changes in the maternal microbiome can affect infant's health. We also describe microbiota-based interventions that aim to improve metabolic health and outline future directions for precision medicine research in this emerging field.","Journal Article; Review; Research Support, Non-U.S. Gov't",,,,,,,ok
EUROPEPMC:37316582,PubMed,37316582,https://europepmc.org/article/MED/37316582,The gut-liver axis and gut microbiota in health and liver disease.,"The trillions of microorganisms in the human intestine are important regulators of health, and disruptions in the gut microbial communities can cause disease. The gut, liver and immune system have a symbiotic relationship with these microorganisms. Environmental factors, such as high-fat diets and alcohol consumption, can disrupt and alter microbial communities. This dysbiosis can lead to dysfunction of the intestinal barrier, translocation of microbial components to the liver and development or progression of liver disease. Changes in metabolites produced by gut microorganisms can also contribute to liver disease. In this Review, we discuss the importance of the gut microbiota in maintenance of health and the alterations in microbial mediators that contribute to liver disease. We present strategies for modulation of the intestinal microbiota and/or their metabolites as potential treatments for liver disease.","Journal Article; Review; Research Support, N.I.H., Extramural",,,,,,,ok
EUROPEPMC:37371961,PubMed,37371961,https://europepmc.org/article/MED/37371961,The Preventive Mechanisms of Bioactive Food Compounds against Obesity-Induced Inflammation.,"Dietary patterns are promising strategies for preventing and treating obesity and its coexisting inflammatory processes. Bioactive food compounds have received considerable attention due to their actions against obesity-induced inflammation, with limited harmful side effects. They are perceived as food ingredients or dietary supplements other than those necessary to meet basic human nutritional needs and are responsible for positive changes in the state of health. These include polyphenols, unsaturated fatty acids, and probiotics. Although the exact mechanisms of bioactive food compounds' action are still poorly understood, studies have indicated that they involve the modulation of the secretion of proinflammatory cytokines, adipokines, and hormones; regulate gene expression in adipose tissue; and modify the signaling pathways responsible for the inflammatory response. Targeting the consumption and/or supplementation of foods with anti-inflammatory potential may represent a new approach to obesity-induced inflammation treatment. Nevertheless, more studies are needed to evaluate strategies for bioactive food compound intake, especially times and doses. Moreover, worldwide education about the advantages of bioactive food compound consumption is warranted to limit the consequences of unhealthy dietary patterns. This work presents a review and synthesis of recent data on the preventive mechanisms of bioactive food compounds in the context of obesity-induced inflammation.",Journal Article; Review,,,,,,,ok
