candidate_id,search_query,source_database,source_accession,source_url,organism_name,assembly_name,assembly_level,refseq_category,taxid,submitter,release_date,query_match_score,manual_review_flag,extraction_note,curator,extraction_date,file
ASSEMBLY:GCF_052377865.1,Akkermansia muciniphila,NCBI Genome,GCF_052377865.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052377865.1/,Akkermansia muciniphila (verrucomicrobia),ASM5237786v1,Complete Genome,na,239935,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_akkermansia_muciniphila_candidates.csv
ASSEMBLY:GCF_052692365.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_052692365.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052692365.1/,Lactiplantibacillus plantarum (firmicutes),ASM5269236v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCA_052495795.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCA_052495795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_052495795.1/,Lactiplantibacillus plantarum (firmicutes),ASM5249579v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_052232885.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_052232885.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052232885.1/,Lactiplantibacillus plantarum (firmicutes),ASM5223288v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_052063245.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_052063245.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052063245.1/,Lactiplantibacillus plantarum (firmicutes),ASM5206324v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_051990715.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_051990715.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051990715.1/,Lactiplantibacillus plantarum subsp. plantarum (firmicutes),ASM5199071v1,Complete Genome,na,337330,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_051903995.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_051903995.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051903995.1/,Lactiplantibacillus plantarum (firmicutes),ASM5190399v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_051860185.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_051860185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051860185.1/,Lactiplantibacillus plantarum (firmicutes),ASM5186018v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_051557165.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_051557165.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051557165.1/,Lactiplantibacillus plantarum (firmicutes),ASM5155716v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCA_051352425.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCA_051352425.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_051352425.1/,Lactiplantibacillus plantarum (firmicutes),ASM5135242v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_051225605.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_051225605.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051225605.1/,Lactiplantibacillus plantarum (firmicutes),ASM5122560v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_051217015.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_051217015.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051217015.1/,Lactiplantibacillus plantarum (firmicutes),ASM5121701v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_051123805.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_051123805.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051123805.1/,Lactiplantibacillus plantarum (firmicutes),ASM5112380v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050920835.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050920835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050920835.1/,Lactiplantibacillus plantarum (firmicutes),ASM5092083v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050707955.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050707955.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050707955.1/,Lactiplantibacillus plantarum (firmicutes),ASM5070795v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050613265.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050613265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050613265.1/,Lactiplantibacillus plantarum (firmicutes),ASM5061326v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050613195.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050613195.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050613195.1/,Lactiplantibacillus plantarum (firmicutes),ASM5061319v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCA_050572625.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCA_050572625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_050572625.1/,Lactiplantibacillus plantarum (firmicutes),ASM5057262v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050563485.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050563485.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050563485.1/,Lactiplantibacillus plantarum (firmicutes),Lpb_B-492_v1b,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050110895.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050110895.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050110895.1/,Lactiplantibacillus plantarum (firmicutes),ASM5011089v1,Chromosome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050106605.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050106605.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050106605.1/,Lactiplantibacillus plantarum (firmicutes),ASM5010660v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050037425.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050037425.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050037425.1/,Lactiplantibacillus plantarum (firmicutes),ASM5003742v1,Chromosome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050037215.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050037215.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050037215.1/,Lactiplantibacillus plantarum (firmicutes),ASM5003721v1,Chromosome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_050036925.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_050036925.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050036925.1/,Lactiplantibacillus plantarum (firmicutes),ASM5003692v1,Chromosome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_049990875.1,Lactiplantibacillus plantarum KABP051,NCBI Genome,GCF_049990875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_049990875.1/,Lactiplantibacillus plantarum (firmicutes),ASM4999087v1,Complete Genome,na,1590,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactiplantibacillus_plantarum_kabp051_candidates.csv
ASSEMBLY:GCF_056530455.1,Lactobacillus fermentum,NCBI Genome,GCF_056530455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056530455.1/,Limosilactobacillus fermentum (firmicutes),ASM5653045v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_055797455.1,Lactobacillus fermentum,NCBI Genome,GCF_055797455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_055797455.1/,Limosilactobacillus fermentum (firmicutes),ASM5579745v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_965286585.1,Lactobacillus fermentum,NCBI Genome,GCF_965286585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_965286585.1/,Limosilactobacillus fermentum (firmicutes),LFHFIBB205_assembly,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_052784075.1,Lactobacillus fermentum,NCBI Genome,GCF_052784075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052784075.1/,Limosilactobacillus fermentum (firmicutes),ASM5278407v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_052084705.1,Lactobacillus fermentum,NCBI Genome,GCF_052084705.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052084705.1/,Limosilactobacillus fermentum (firmicutes),ASM5208470v1,Chromosome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_051903025.1,Lactobacillus fermentum,NCBI Genome,GCA_051903025.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_051903025.1/,Limosilactobacillus fermentum (firmicutes),ASM5190302v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_051628875.1,Lactobacillus fermentum,NCBI Genome,GCF_051628875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051628875.1/,Limosilactobacillus fermentum (firmicutes),ASM5162887v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_051095625.1,Lactobacillus fermentum,NCBI Genome,GCF_051095625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051095625.1/,Limosilactobacillus fermentum (firmicutes),Lactobacillus fermentum XJC21,Chromosome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_051094935.1,Lactobacillus fermentum,NCBI Genome,GCF_051094935.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051094935.1/,Limosilactobacillus fermentum (firmicutes),ASM5109493v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_051094845.1,Lactobacillus fermentum,NCBI Genome,GCF_051094845.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051094845.1/,Limosilactobacillus fermentum (firmicutes),ASM5109484v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_051045955.1,Lactobacillus fermentum,NCBI Genome,GCF_051045955.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_051045955.1/,Limosilactobacillus fermentum (firmicutes),ASM5104595v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_050847325.1,Lactobacillus fermentum,NCBI Genome,GCF_050847325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050847325.1/,Limosilactobacillus fermentum (firmicutes),ASM5084732v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_050032855.1,Lactobacillus fermentum,NCBI Genome,GCF_050032855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050032855.1/,Limosilactobacillus fermentum (firmicutes),ASM5003285v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_049532745.1,Lactobacillus fermentum,NCBI Genome,GCF_049532745.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_049532745.1/,Limosilactobacillus fermentum (firmicutes),ASM4953274v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_048833695.1,Lactobacillus fermentum,NCBI Genome,GCF_048833695.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_048833695.1/,Limosilactobacillus fermentum (firmicutes),ASM4883369v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_046603985.1,Lactobacillus fermentum,NCBI Genome,GCF_046603985.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_046603985.1/,Limosilactobacillus fermentum (firmicutes),ASM4660398v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_046603855.1,Lactobacillus fermentum,NCBI Genome,GCF_046603855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_046603855.1/,Limosilactobacillus fermentum (firmicutes),ASM4660385v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_045786175.1,Lactobacillus fermentum,NCBI Genome,GCF_045786175.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_045786175.1/,Limosilactobacillus fermentum (firmicutes),ASM4578617v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_045272275.1,Lactobacillus fermentum,NCBI Genome,GCF_045272275.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_045272275.1/,Limosilactobacillus fermentum (firmicutes),ASM4527227v1,Chromosome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_963237045.1,Lactobacillus fermentum,NCBI Genome,GCF_963237045.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_963237045.1/,Limosilactobacillus fermentum (firmicutes),LfIMDOTC9L10_assembly,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_044341635.1,Lactobacillus fermentum,NCBI Genome,GCF_044341635.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_044341635.1/,Limosilactobacillus fermentum (firmicutes),ASM4434163v1,Chromosome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_044336565.1,Lactobacillus fermentum,NCBI Genome,GCA_044336565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044336565.1/,Limosilactobacillus fermentum (firmicutes),ASM4433656v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_043950145.1,Lactobacillus fermentum,NCBI Genome,GCF_043950145.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_043950145.1/,Limosilactobacillus fermentum (firmicutes),ASM4395014v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_042434925.1,Lactobacillus fermentum,NCBI Genome,GCA_042434925.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042434925.1/,Limosilactobacillus fermentum (firmicutes),ASM4243492v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_041200135.1,Lactobacillus fermentum,NCBI Genome,GCF_041200135.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_041200135.1/,Limosilactobacillus fermentum (firmicutes),ASM4120013v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_040790835.1,Lactobacillus fermentum,NCBI Genome,GCF_040790835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040790835.1/,Limosilactobacillus fermentum (firmicutes),ASM4079083v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_040267735.1,Lactobacillus fermentum,NCBI Genome,GCF_040267735.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040267735.1/,Limosilactobacillus fermentum (firmicutes),ASM4026773v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_040235315.1,Lactobacillus fermentum,NCBI Genome,GCF_040235315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040235315.1/,Limosilactobacillus fermentum (firmicutes),ASM4023531v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_036784755.1,Lactobacillus fermentum,NCBI Genome,GCF_036784755.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_036784755.1/,Limosilactobacillus fermentum (firmicutes),ASM3678475v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_057658285.1,Lactobacillus fermentum,NCBI Genome,GCF_057658285.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057658285.1/,Limosilactobacillus fermentum (firmicutes),ASM5765828v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_057368655.1,Lactobacillus fermentum,NCBI Genome,GCF_057368655.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057368655.1/,Limosilactobacillus fermentum (firmicutes),ASM5736865v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_057269615.1,Lactobacillus fermentum,NCBI Genome,GCA_057269615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_057269615.1/,Limosilactobacillus fermentum (firmicutes),ASM5726961v1,Scaffold,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_056783175.1,Lactobacillus fermentum,NCBI Genome,GCF_056783175.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056783175.1/,Limosilactobacillus fermentum (firmicutes),ASM5678317v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_056782515.1,Lactobacillus fermentum,NCBI Genome,GCF_056782515.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056782515.1/,Limosilactobacillus fermentum (firmicutes),ASM5678251v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_982400935.1,Lactobacillus fermentum,NCBI Genome,GCA_982400935.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982400935.1/,Limosilactobacillus fermentum (firmicutes),DRR127685_bin_14095,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_982395445.1,Lactobacillus fermentum,NCBI Genome,GCA_982395445.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982395445.1/,Limosilactobacillus fermentum (firmicutes),DRR127537_bin_55,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
